0.9430901821	0.5658113154	2
0.7237426487	0.7192444663	2
0.6412834628	1.034807461	2
0.5104077505	0.8148283633	2
0.4854654246	0.8103641189	2
0.4248640125	0.8135760545	2
0.5446396597	0.8264370374	2
0.27007213	1.0219937664	2
0.130558145	0.9533907358	2
0.0162802268	0.8719188476	2
0.2064868831	1.1031856685	2
0.1135829091	0.9934168052	2
0.0711244837	1.0094085932	2
-0.104145731	0.9049740245	2
-0.29871937	0.9005276292	2
-0.121361507	0.9066864323	2
-0.229559979	0.9613619324	2
-0.361989081	1.157749894	2
-0.214141665	0.8661272907	2
-0.334294513	0.8033497554	2
-0.340642702	0.8528960416	2
-0.67995819	0.9266516405	2
-0.573370518	0.8519879378	2
-0.423015784	0.9030987738	2
-0.758467439	0.7602864284	2
-0.776532535	0.7407899426	2
-0.840000628	0.6217663175	2
-0.818504743	0.6553395439	2
-0.77227264	0.5174392431	2
-0.86330845	0.5414133793	2
-0.986641226	0.5186423378	2
-0.921450163	0.3330750662	2
-1.024422789	0.2447199835	2
-1.085835224	0.474685892	2
-0.848654684	0.1792063774	2
-1.156275853	-0.07855481	2
-0.958814139	0.0526534693	2
-0.934703371	-0.075686834	2
-0.021827338	0.0291788742	2
0.0260298751	0.2321747969	2
-0.006019253	-0.011012483	2
-0.0420208	-0.072958772	2
-0.164155199	0.126555148	2
0.0420415464	-0.078439239	2
0.1985782525	-0.130701271	2
0.16168719	-0.221059876	2
0.2392505896	-0.248279848	2
0.1907354277	-0.092243411	2
0.165048367	-0.445663808	2
0.2742364719	-0.410102056	2
0.3551141918	-0.510879101	2
0.3344385336	-0.42659319	2
0.4886454375	-0.461596018	2
0.3033252227	-0.517945629	2
0.5639236163	-0.573773983	2
0.5751175599	-0.515783409	2
0.730977312	-0.582101235	2
0.5226912184	-0.654501334	2
0.7677840572	-0.733592625	2
0.8561126457	-0.831775934	2
0.8497732879	-0.750612319	2
0.9366996234	-0.726785646	2
0.8897460367	-0.716569932	2
1.2200590937	-0.61513699	2
1.2251016765	-0.730608856	2
1.1445078935	-0.689056951	2
1.3792485121	-0.660357463	2
1.2224203319	-0.671895542	2
1.3352090384	-0.721805006	2
1.458149451	-0.547097414	2
1.6482690026	-0.655743935	2
1.596921966	-0.396738275	2
1.5675497464	-0.536059722	2
1.5672312585	-0.479376386	2
1.8326726687	-0.411838058	2
1.5636632382	-0.486735796	2
1.7350700769	-0.488713628	2
1.8560983632	-0.22291974	2
1.7794367642	-0.329550212	2
1.9712745478	-0.281644992	2
1.9384846709	-0.070096641	2
2.0157214184	-0.176157965	2
1.9984156453	-0.040704919	2
1.9357740981	-0.006183319	2
1.8707387734	0.1358777539	2
1.950536765	0.1289145076	2
2.0197105486	0.2794738258	2
2.0819515643	0.366399128	2
